PID,Arrival Time,Burst Time,Priority
26378,185024,15,2
26379,185025,6,4
26380,185036,21,1
26381,185037,11,1
26382,185043,20,1
26383,185056,9,3
26384,185064,1,3
26385,185068,7,3
26386,185075,19,4
26387,185082,14,1
26388,185084,4,4
26389,185096,4,1
26390,185097,14,2
26391,185101,4,2
26392,185113,1,4
26393,185125,17,2
26394,185131,23,3
26395,185137,13,3
26396,185149,1,4
26397,185150,19,3
26398,185153,22,2
26399,185158,13,1
26400,185160,9,4
26401,185165,22,1
26402,185169,14,1
26403,185177,17,4
26404,185181,5,1
26405,185190,13,1
26406,185201,21,2
26407,185213,18,1
26408,185218,9,1
26409,185225,7,1
26410,185227,4,1
26411,185236,13,4
26412,185240,10,1
26413,185245,8,1
26414,185248,21,3
26415,185255,8,1
26416,185256,5,3
26417,185260,9,1
26418,185266,22,2
26419,185267,16,4
26420,185269,19,3
26421,185270,16,4
26422,185276,18,2
26423,185287,21,4
26424,185296,14,1
26425,185303,16,1
26426,185305,17,1
26427,185313,11,1
26428,185316,17,2
26429,185326,9,4
26430,185327,23,2
26431,185330,2,2
26432,185332,7,1
26433,185333,3,1
26434,185345,19,3
26435,185346,7,2
26436,185353,18,4
26437,185360,6,4
26438,185371,22,2
26439,185375,8,1
26440,185384,19,2
26441,185395,18,3
26442,185405,18,4
26443,185412,12,2
26444,185421,15,3
26445,185426,1,4
26446,185438,19,1
26447,185449,14,2
26448,185462,15,2
26449,185475,13,4
26450,185477,20,4
26451,185478,14,4
26452,185490,12,3
26453,185496,6,2
26454,185503,10,1
26455,185513,1,2
26456,185523,8,2
26457,185536,17,1
26458,185537,21,4
26459,185544,17,3
26460,185554,23,4
26461,185556,17,1
26462,185563,21,3
26463,185572,20,2
26464,185575,17,4
26465,185578,23,2
26466,185583,12,2
26467,185596,13,4
26468,185603,10,2
26469,185604,1,3
26470,185612,14,2
26471,185618,1,1
26472,185626,15,2
26473,185630,15,3
26474,185641,12,3
26475,185650,21,1
26476,185663,19,1
26477,185665,11,4
26478,185676,4,3
26479,185689,20,1
26480,185690,4,1
26481,185698,8,1
26482,185701,3,1
26483,185712,12,1
26484,185724,2,4
26485,185732,8,4
26486,185743,19,1
26487,185748,21,4
26488,185760,14,1
26489,185761,23,3
26490,185769,7,4
26491,185781,7,2
26492,185786,19,3
26493,185799,3,2
26494,185808,4,3
26495,185818,15,3
26496,185821,20,2
26497,185822,16,4
26498,185830,15,4
26499,185833,15,3
26500,185840,7,2
26501,185843,3,3
26502,185853,5,4
26503,185860,22,1
26504,185862,7,4
26505,185870,6,2
26506,185883,8,2
26507,185894,3,3
26508,185904,4,4
26509,185908,4,1
26510,185918,4,3
26511,185931,23,1
26512,185943,12,4
26513,185948,1,1
26514,185959,2,4
26515,185964,17,2
26516,185975,18,4
26517,185977,12,3
26518,185986,23,3
26519,185993,17,2
26520,185997,6,1
26521,186000,6,4
26522,186007,20,3
26523,186017,17,3
26524,186024,14,4
26525,186037,23,3
26526,186043,8,4
26527,186049,5,4
26528,186059,20,3
26529,186067,21,4
26530,186075,4,2
26531,186081,5,3
26532,186093,14,3
26533,186098,10,1
26534,186109,13,1
26535,186120,22,1
26536,186129,12,4
26537,186133,21,3
26538,186136,6,4
26539,186142,13,1
26540,186148,22,1
26541,186161,11,1
26542,186166,2,2
26543,186178,2,1
26544,186188,13,3
26545,186194,19,3
26546,186203,2,2
26547,186209,21,2
26548,186216,21,4
26549,186227,10,4
26550,186228,19,3
26551,186233,22,1
26552,186238,7,3
26553,186248,4,2
26554,186258,8,2
26555,186270,13,1
26556,186273,4,4
26557,186280,23,2
26558,186288,4,1
26559,186290,2,1
26560,186297,14,2
26561,186300,7,4
26562,186306,1,3
26563,186313,19,3
26564,186314,18,1
26565,186316,20,3
26566,186328,7,3
26567,186341,10,2
26568,186346,12,4
26569,186351,1,4
26570,186352,4,4
26571,186361,6,1
26572,186370,1,1
26573,186380,6,3
26574,186387,8,2
26575,186392,21,1
26576,186399,11,3
26577,186412,9,3
26578,186413,20,1
26579,186424,3,4
26580,186434,16,1
26581,186443,16,2
26582,186454,3,2
26583,186466,13,2
26584,186476,9,1
26585,186483,8,3
26586,186491,19,4
26587,186496,5,3
26588,186509,23,2
26589,186514,13,4
26590,186524,12,1
26591,186525,5,4
26592,186535,14,4
26593,186541,7,1
26594,186549,2,3
26595,186561,2,3
26596,186563,12,1
26597,186571,20,4
26598,186577,18,4
26599,186588,15,3
26600,186597,13,2
26601,186609,3,2
26602,186619,18,2
26603,186630,19,4
26604,186642,1,3
26605,186653,15,3
26606,186665,9,4
26607,186670,22,4
26608,186679,17,1
26609,186690,11,2
26610,186694,7,2
26611,186707,11,3
26612,186708,16,2
26613,186720,12,1
26614,186728,16,2
26615,186733,2,4
26616,186741,22,1
26617,186752,9,1
26618,186759,13,2
26619,186765,2,3
26620,186772,2,4
26621,186775,17,3
26622,186783,2,4
26623,186789,8,1
26624,186802,8,3
26625,186803,6,2
26626,186807,14,2
26627,186809,18,4
26628,186822,6,4
26629,186827,11,1
26630,186833,1,1
26631,186845,16,4
26632,186857,20,1
26633,186858,3,1
26634,186871,4,3
26635,186876,10,2
26636,186884,1,2
26637,186895,12,3
26638,186897,5,4
26639,186899,22,2
26640,186907,21,2
26641,186919,21,2
26642,186926,7,3
26643,186929,3,4
26644,186942,5,2
26645,186954,7,1
26646,186960,8,1
26647,186968,20,3
26648,186969,19,2
26649,186973,6,4
26650,186982,12,3
26651,186988,20,1
26652,186994,5,1
26653,187004,18,4
26654,187009,18,3
26655,187012,17,4
26656,187019,23,2
26657,187031,17,1
26658,187038,3,1
26659,187050,1,2
26660,187051,7,4
26661,187053,23,1
26662,187066,1,2
26663,187072,23,2
26664,187082,14,4
26665,187089,23,3
26666,187101,22,4
26667,187114,15,4
26668,187124,2,3
26669,187125,17,3
26670,187132,12,2
26671,187143,17,1
26672,187145,14,4
26673,187152,12,1
26674,187155,18,3
26675,187165,15,1
26676,187175,5,2
26677,187182,12,1
26678,187186,15,1
26679,187198,5,4
26680,187209,5,1
26681,187215,17,1
26682,187217,4,2
26683,187226,9,1
26684,187227,1,1
26685,187234,19,1
26686,187236,8,2
26687,187248,4,3
26688,187261,13,2
26689,187264,18,1
26690,187272,22,2
26691,187281,3,3
26692,187286,3,4
26693,187293,8,1
26694,187302,17,2
26695,187303,21,3
26696,187310,6,3
26697,187319,13,3
26698,187324,2,1
26699,187335,9,1
26700,187339,15,4
26701,187342,13,2
26702,187354,1,2
26703,187363,9,2
26704,187364,6,1
26705,187375,20,1
26706,187384,13,3
26707,187394,10,4
26708,187403,23,1
26709,187406,1,2
26710,187416,9,1
26711,187417,3,1
26712,187428,23,1
26713,187434,19,1
26714,187436,20,3
26715,187445,6,4
26716,187457,9,1
26717,187465,13,1
26718,187468,6,3
26719,187469,19,1
26720,187470,1,1
26721,187480,23,1
26722,187482,2,3
26723,187488,9,1
26724,187492,13,3
26725,187500,10,3
26726,187506,20,2
26727,187508,21,4
26728,187520,21,4
26729,187532,14,1
26730,187539,19,4
26731,187543,12,1
26732,187553,23,1
26733,187557,8,3
26734,187568,16,1
26735,187570,14,4
26736,187579,13,3
26737,187592,16,2
26738,187594,20,1
26739,187598,13,1
26740,187605,4,2
26741,187606,1,4
26742,187613,8,1
26743,187616,3,3
26744,187626,14,2
26745,187628,16,1
26746,187640,11,2
26747,187649,23,2
26748,187653,14,1
26749,187654,9,3
26750,187666,23,2
26751,187668,19,4
26752,187676,7,2
26753,187679,2,3
26754,187688,12,4
26755,187699,20,4
26756,187700,10,1
26757,187713,3,2
26758,187721,12,1
26759,187726,20,3
26760,187729,17,3
26761,187741,5,1
26762,187744,21,2
26763,187750,5,1
26764,187751,14,2
26765,187760,19,2
26766,187766,17,1
26767,187767,13,3
26768,187768,7,4
26769,187771,16,3
26770,187775,15,4
26771,187779,7,4
26772,187789,1,4
26773,187790,19,4
26774,187801,6,3
26775,187811,3,1
26776,187812,22,1
26777,187822,14,3
26778,187832,5,1
26779,187834,8,2
26780,187847,16,3
26781,187852,15,2
26782,187855,14,1
26783,187866,19,1
26784,187871,18,2
26785,187875,6,1
26786,187876,3,1
26787,187879,8,4
26788,187882,16,2
26789,187891,22,2
26790,187901,21,2
26791,187914,18,2
26792,187919,12,2
26793,187925,5,3
26794,187930,2,1
26795,187940,23,1
26796,187950,18,2
26797,187960,16,4
26798,187970,9,4
26799,187975,8,2
26800,187983,10,1
26801,187990,2,1
26802,188000,11,2
26803,188009,1,3
26804,188010,21,3
26805,188011,10,2
26806,188020,3,2
26807,188024,19,4
26808,188026,23,2
26809,188030,18,3
26810,188032,3,3
26811,188037,21,1
26812,188049,23,4
26813,188056,18,3
26814,188061,2,1
26815,188071,7,3
26816,188080,8,3
26817,188087,5,1
26818,188097,13,1
26819,188110,10,2
26820,188112,2,3
26821,188115,9,3
26822,188116,15,1
26823,188122,14,4
26824,188132,8,2
26825,188134,4,4
26826,188140,16,1
26827,188146,21,1
26828,188158,21,3
26829,188160,13,4
26830,188171,12,4
26831,188174,2,3
26832,188182,1,3
26833,188187,14,2
26834,188195,6,3
26835,188200,19,4
26836,188206,22,4
26837,188214,9,1
26838,188222,3,4
26839,188232,17,2
26840,188235,21,3
26841,188243,18,4
26842,188256,17,3
26843,188258,7,2
26844,188266,15,1
26845,188267,6,4
26846,188272,8,4
26847,188277,6,4
26848,188290,8,3
26849,188295,3,2
26850,188298,5,4
26851,188302,3,2
26852,188314,16,1
26853,188327,7,1
26854,188333,12,2
26855,188335,19,3
26856,188336,9,1
26857,188344,14,2
26858,188348,2,1
26859,188354,2,3
26860,188356,3,2
26861,188361,21,4
26862,188374,15,2
26863,188381,5,3
26864,188383,18,1
26865,188393,8,4
26866,188400,21,1
26867,188403,20,3
26868,188414,12,3
26869,188419,19,2
26870,188429,1,2
26871,188432,20,2
26872,188433,21,3
26873,188440,19,2
26874,188445,1,4
26875,188446,2,3
26876,188456,10,1
26877,188469,6,4
26878,188474,15,2
26879,188475,14,2
26880,188485,11,4
26881,188488,11,1
26882,188500,19,2
26883,188511,13,1
26884,188519,23,1
26885,188522,10,1
26886,188526,20,2
26887,188537,11,3
26888,188546,17,4
26889,188550,20,3
26890,188558,22,4
26891,188570,6,2
26892,188575,7,4
26893,188579,23,2
26894,188586,13,3
26895,188596,1,2
26896,188602,7,3
26897,188609,22,3
26898,188616,11,2
26899,188618,14,2
26900,188622,16,4
26901,188630,10,3
26902,188639,5,2
26903,188646,14,1
26904,188654,19,3
26905,188663,5,2
26906,188665,17,4
26907,188678,18,4
26908,188680,7,4
26909,188688,17,1
26910,188689,13,3
26911,188700,23,4
26912,188702,17,2
26913,188712,15,2
26914,188716,1,1
26915,188725,1,1
26916,188730,17,4
26917,188740,6,3
26918,188744,23,3
26919,188753,5,2
26920,188764,3,4
26921,188774,8,4
26922,188786,6,2
26923,188799,20,2
26924,188807,7,2
26925,188812,11,2
26926,188814,20,4
26927,188815,6,3
26928,188817,17,2
26929,188829,2,2
26930,188842,19,3
26931,188844,15,4
26932,188845,5,2
26933,188854,19,2
26934,188867,20,3
26935,188877,9,1
26936,188882,23,3
26937,188892,4,4
26938,188893,6,3
26939,188897,15,1
26940,188898,1,4
26941,188900,1,3
26942,188905,9,2
26943,188916,12,1
26944,188922,3,2
26945,188924,15,2
26946,188932,9,2
26947,188941,8,1
26948,188947,11,2
26949,188952,12,1
26950,188953,11,3
26951,188960,10,2
26952,188965,5,2
26953,188975,22,4
26954,188984,6,3
26955,188986,19,3
26956,188996,11,2
26957,189000,22,2
26958,189008,2,3
26959,189012,11,4
26960,189018,1,4
26961,189030,8,3
26962,189039,23,2
26963,189049,4,2
26964,189062,13,4
26965,189067,13,4
26966,189074,2,3
26967,189084,14,1
26968,189089,9,3
26969,189096,6,2
26970,189108,19,2
26971,189111,7,1
26972,189113,8,1
26973,189124,13,4
26974,189133,1,2
26975,189145,1,1
26976,189151,20,2
26977,189156,21,2
26978,189157,21,3
26979,189163,1,2
26980,189165,2,2
26981,189171,23,2
26982,189182,20,3
26983,189184,6,1
26984,189188,17,2
26985,189198,10,2
26986,189207,6,3
26987,189211,22,2
26988,189218,13,1
26989,189230,8,3
26990,189231,8,4
26991,189235,19,1
26992,189241,7,2
26993,189245,22,1
26994,189252,4,1
26995,189258,10,3
26996,189263,19,3
26997,189275,17,3
26998,189281,11,3
26999,189294,9,1
27000,189297,8,4
27001,189303,21,3
27002,189315,5,3
27003,189320,6,3
27004,189322,12,3
27005,189329,5,3
27006,189339,22,3
27007,189348,5,1
27008,189356,9,3
27009,189369,3,1
27010,189378,9,1
27011,189381,9,3
27012,189394,2,1
27013,189399,20,1
27014,189411,19,4
27015,189418,2,2
27016,189425,11,4
27017,189427,6,3
27018,189431,11,1
27019,189433,10,2
27020,189445,14,3
27021,189453,21,1
27022,189454,6,3
27023,189463,16,4
27024,189466,11,1
27025,189469,2,4
27026,189472,12,2
27027,189477,19,1
27028,189485,18,4
27029,189489,16,2
27030,189497,4,2
27031,189510,8,4
27032,189513,7,2
27033,189515,17,4
27034,189520,16,4
27035,189527,2,1
27036,189538,22,4
27037,189546,16,4
27038,189548,6,3
27039,189559,23,4
27040,189568,17,4
27041,189572,7,2
27042,189577,21,1
27043,189586,23,1
27044,189594,22,4
27045,189598,20,2
27046,189605,3,4
27047,189608,3,2
27048,189611,19,2
27049,189624,7,1
27050,189637,9,2
27051,189647,19,2
27052,189651,16,3
27053,189653,17,1
27054,189656,3,3
27055,189661,6,2
27056,189671,20,4
27057,189673,2,4
27058,189674,14,2
27059,189682,15,1
27060,189694,6,1
27061,189696,3,2
27062,189704,2,4
27063,189714,10,2
27064,189721,16,3
27065,189728,9,4
27066,189737,13,4
27067,189742,19,1
27068,189745,6,4
27069,189746,9,3
27070,189757,5,1
27071,189769,12,1
27072,189772,13,4
27073,189778,12,3
27074,189781,10,1
27075,189788,20,4
27076,189792,11,4
27077,189799,23,1
27078,189805,15,3
27079,189809,1,2
27080,189818,19,2
27081,189822,3,2
27082,189833,17,3
27083,189839,13,1
27084,189844,18,2
27085,189852,10,4
27086,189864,23,2
27087,189871,5,4
27088,189883,16,4
27089,189885,6,3
27090,189892,12,1
27091,189900,3,4
27092,189905,13,3
27093,189913,4,4
27094,189918,16,4
27095,189926,14,4
27096,189938,11,2
27097,189939,10,3
27098,189947,20,4
27099,189955,22,2
27100,189958,14,3
27101,189967,6,3
27102,189971,9,3
27103,189984,19,4
27104,189991,12,1
27105,190004,23,4
27106,190011,8,1
27107,190022,10,3
27108,190035,19,1
27109,190038,6,3
27110,190043,20,1
27111,190056,18,3
27112,190059,21,3
27113,190068,9,1
27114,190069,19,2
27115,190080,10,1
27116,190093,16,2
27117,190106,2,2
27118,190112,3,1
27119,190122,8,1
27120,190128,17,4
27121,190131,9,4
27122,190133,5,3
27123,190134,17,2
27124,190141,11,1
27125,190151,14,1
27126,190162,16,4
27127,190173,6,4
27128,190182,20,1
27129,190194,6,2
27130,190195,17,4
27131,190208,9,2
27132,190213,19,1
27133,190219,2,3
27134,190223,8,2
27135,190229,9,2
27136,190237,12,2
27137,190240,16,2
27138,190251,6,3
27139,190261,22,2
27140,190270,23,4
27141,190282,12,4
27142,190286,5,3
27143,190287,18,4
27144,190296,8,2
27145,190303,21,2
27146,190315,18,2
27147,190322,5,4
27148,190328,10,3
27149,190333,12,1
27150,190345,6,1
27151,190358,3,1
27152,190360,9,3
27153,190372,18,4
27154,190377,15,1
27155,190386,15,1
27156,190391,21,3
27157,190397,18,2
27158,190405,23,4
27159,190410,6,4
27160,190419,19,2
27161,190431,3,1
27162,190443,2,2
27163,190445,21,3
27164,190458,9,4
27165,190463,3,1
27166,190470,6,3
27167,190473,14,4
27168,190481,18,3
27169,190494,23,2
27170,190507,13,1
27171,190515,3,4
27172,190521,20,1
27173,190531,17,3
27174,190532,4,2
27175,190534,4,2
27176,190546,6,4
27177,190553,4,3
27178,190559,9,1
27179,190564,12,3
27180,190569,16,3
27181,190578,3,1
27182,190580,4,2
27183,190591,3,3
27184,190598,23,1
27185,190605,6,4
27186,190608,5,4
27187,190614,19,2
27188,190617,4,2
27189,190626,12,3
27190,190629,9,2
27191,190630,12,2
27192,190633,9,4
27193,190646,12,1
27194,190649,10,4
27195,190658,6,2
27196,190664,21,3
27197,190674,10,2
27198,190684,17,2
27199,190686,22,3
27200,190697,14,3
27201,190707,4,1
27202,190713,17,2
27203,190715,13,4
27204,190724,15,2
27205,190736,23,2
27206,190745,7,3
27207,190754,23,4
27208,190758,6,1
27209,190763,21,4
27210,190769,2,1
27211,190776,3,4
27212,190783,12,2
27213,190784,20,4
27214,190790,1,2
27215,190795,16,1
27216,190796,23,2
27217,190802,7,3
27218,190815,22,3
27219,190828,16,3
27220,190832,19,4
27221,190840,2,4
27222,190847,21,3
27223,190849,20,3
27224,190861,2,1
27225,190873,16,3
27226,190882,5,4
27227,190892,19,4
27228,190897,17,2
27229,190903,16,1
27230,190907,21,1
27231,190908,3,2
27232,190915,7,3
27233,190923,15,2
27234,190936,1,3
27235,190942,8,4
27236,190953,10,2
27237,190966,12,2
27238,190971,18,4
27239,190975,21,2
27240,190978,12,1
27241,190988,19,2
27242,190995,20,3
27243,191004,7,1
27244,191007,8,2
27245,191013,11,1
27246,191025,11,4
27247,191026,2,3
27248,191033,2,3
27249,191044,13,4
27250,191053,3,2
27251,191061,2,3
27252,191073,12,2
27253,191086,20,1
27254,191095,7,2
27255,191105,21,4
27256,191110,21,1
27257,191119,8,3
27258,191130,13,2
27259,191136,2,3
27260,191146,21,2
27261,191157,23,3
27262,191166,19,2
27263,191174,5,4
27264,191180,17,1
27265,191185,5,3
27266,191190,20,2
27267,191202,12,2
27268,191214,18,4
27269,191218,3,2
27270,191223,16,1
27271,191226,2,4
27272,191232,4,3
27273,191233,14,4
27274,191234,3,1
27275,191240,6,4
27276,191249,20,3
27277,191255,8,3
27278,191257,16,3
27279,191258,16,3
27280,191267,6,4
27281,191274,18,1
27282,191284,6,3
27283,191294,21,3
27284,191307,16,4
27285,191314,19,3
27286,191326,1,4
27287,191327,9,3
27288,191335,20,3
27289,191345,4,1
27290,191355,15,3
27291,191368,15,2
27292,191379,23,1
27293,191391,2,4
27294,191392,10,1
27295,191402,6,4
27296,191404,4,3
27297,191409,12,3
27298,191422,2,3
27299,191433,3,4
27300,191438,1,4
27301,191439,23,2
27302,191441,9,1
27303,191444,7,1
27304,191457,16,3
27305,191458,5,4
27306,191465,23,4
27307,191471,7,3
27308,191479,7,1
27309,191486,18,4
27310,191489,1,1
27311,191492,14,3
27312,191493,17,3
27313,191494,8,4
27314,191507,2,4
27315,191515,11,2
27316,191522,17,3
27317,191534,9,1
27318,191536,11,2
27319,191537,22,3
27320,191546,5,4
27321,191555,18,4
27322,191564,2,3
27323,191569,3,3
27324,191571,22,1
27325,191580,13,3
27326,191588,7,2
27327,191598,18,3
27328,191606,22,4
27329,191619,17,2
27330,191621,2,3
27331,191631,2,3
27332,191643,6,1
27333,191652,7,3
27334,191665,2,1
27335,191678,10,3
27336,191689,4,3
27337,191695,17,3
27338,191707,14,1
27339,191710,11,4
27340,191721,5,2
27341,191731,22,2
27342,191742,9,2
27343,191749,10,3
27344,191755,16,2
27345,191761,22,2
27346,191766,8,3
27347,191777,8,2
27348,191781,20,4
27349,191786,9,4
27350,191797,16,4
27351,191808,11,2
27352,191818,15,2
27353,191823,7,2
27354,191827,12,4
27355,191834,10,3
27356,191843,23,3
27357,191855,9,1
27358,191857,13,3
27359,191864,21,4
27360,191874,7,1
27361,191880,13,4
27362,191883,4,3
27363,191887,2,2
27364,191897,19,2
27365,191909,3,1
27366,191921,9,3
27367,191924,23,4
27368,191931,22,1
27369,191937,10,2
27370,191947,17,2
27371,191950,9,2
27372,191960,3,3
27373,191972,1,4
27374,191982,13,4
27375,191984,10,1
27376,191997,23,3
27377,192004,19,4
27378,192011,11,3
27379,192019,7,2
27380,192020,20,2
27381,192032,12,3
27382,192042,7,1
27383,192044,17,4
27384,192045,5,1
27385,192057,10,4
27386,192070,12,1
27387,192076,5,3
27388,192088,22,2
27389,192098,23,4
27390,192105,16,4
27391,192111,11,4
27392,192119,14,4
27393,192123,4,4
27394,192131,3,1
27395,192143,14,1
27396,192146,14,4
27397,192148,5,2
27398,192158,2,4
27399,192159,13,2
27400,192172,2,2
27401,192174,3,2
27402,192181,6,3
27403,192194,2,4
27404,192198,2,4
27405,192199,19,1
27406,192205,4,4
27407,192209,23,1
27408,192213,10,2
27409,192224,6,2
27410,192228,17,2
27411,192239,6,4
27412,192252,16,3
27413,192257,12,1
27414,192262,3,1
27415,192265,3,1
27416,192267,11,2
27417,192268,5,1
27418,192274,19,1
27419,192286,14,1
27420,192287,13,1
27421,192290,13,1
27422,192294,13,4
27423,192298,18,4
27424,192302,19,1
27425,192308,14,2
27426,192315,5,3
27427,192322,9,4
27428,192333,10,3
27429,192340,23,1
27430,192351,23,1
27431,192357,22,3
27432,192358,1,4
27433,192369,15,4
27434,192381,11,3
27435,192384,3,3
27436,192388,6,1
27437,192393,13,4
27438,192395,16,2
27439,192399,2,4
27440,192403,3,3
27441,192405,19,2
27442,192417,12,4
27443,192423,20,2
27444,192428,23,2
27445,192432,3,4
27446,192436,3,1
27447,192440,5,3
27448,192446,13,4
27449,192448,1,2
27450,192456,15,3
27451,192462,12,2
27452,192463,6,2
27453,192471,22,1
27454,192477,21,1
27455,192479,12,3
27456,192480,2,4
27457,192492,3,4
27458,192505,22,1
27459,192512,11,1
27460,192519,13,3
27461,192521,11,3
27462,192528,21,3
27463,192532,11,3
27464,192535,10,2
27465,192536,5,2
27466,192537,14,3
27467,192545,10,1
27468,192547,22,4
27469,192556,15,2
27470,192561,1,2
27471,192564,21,3
27472,192565,22,3
27473,192567,10,3
27474,192568,2,3
27475,192580,20,1
27476,192581,12,3
27477,192589,22,3
27478,192597,16,3
27479,192598,3,1
27480,192611,1,2
27481,192613,18,1
27482,192614,9,4
27483,192624,10,2
27484,192630,21,1
27485,192636,3,3
27486,192646,18,3
27487,192649,5,1
27488,192654,4,4
27489,192664,17,4
27490,192672,2,4
27491,192680,15,1
27492,192684,21,2
27493,192692,8,2
27494,192703,12,1
27495,192704,17,4
27496,192705,2,1
27497,192714,12,4
27498,192725,14,2
27499,192736,5,1
27500,192749,5,1
27501,192757,2,4
27502,192762,13,2
27503,192766,17,2
27504,192773,11,2
27505,192781,17,1
27506,192784,14,4
27507,192795,14,2
27508,192800,4,4
27509,192802,17,1
27510,192806,9,2
27511,192816,2,2
27512,192819,12,3
27513,192829,20,4
27514,192842,5,1
27515,192847,17,3
27516,192848,4,1
27517,192856,2,2
27518,192868,17,2
27519,192875,12,2
27520,192882,22,2
27521,192890,22,2
27522,192895,10,2
27523,192900,23,3
27524,192901,2,2
27525,192914,3,2
27526,192926,7,3
27527,192939,9,4
27528,192952,11,3
27529,192963,15,2
27530,192971,21,3
27531,192975,11,1
27532,192986,6,2
27533,192991,15,4
27534,192996,12,1
27535,192999,17,1
27536,193003,15,4
27537,193009,4,1
27538,193010,5,4
27539,193015,13,2
27540,193027,14,4
27541,193030,5,4
27542,193036,18,2
27543,193043,8,4
27544,193055,8,1
27545,193067,6,1
27546,193070,7,1
27547,193071,16,1
27548,193082,19,1
27549,193089,23,2
27550,193097,5,4
27551,193107,15,4
27552,193109,5,3
27553,193118,21,1
27554,193120,17,3
27555,193124,1,4
27556,193132,13,3
27557,193144,18,4
27558,193146,8,2
27559,193147,16,1
27560,193155,5,1
27561,193163,19,1
27562,193170,4,2
27563,193181,22,1
27564,193182,14,2
27565,193188,11,1
27566,193193,15,1
27567,193205,4,1
27568,193217,12,1
27569,193226,16,1
27570,193228,22,4
27571,193229,20,2
27572,193234,13,3
27573,193241,9,2
27574,193250,2,1
27575,193251,19,4
27576,193252,22,3
27577,193262,7,4
27578,193269,3,2
27579,193280,6,4
27580,193286,7,4
27581,193290,21,2
27582,193297,12,3
27583,193300,21,2
27584,193309,10,1
27585,193318,7,1
27586,193320,8,4
27587,193321,15,4
27588,193322,14,2
27589,193331,18,2
27590,193343,1,1
27591,193349,20,1
27592,193359,9,3
27593,193368,6,3
27594,193369,12,1
27595,193373,23,3
27596,193376,21,1
27597,193388,18,4
27598,193390,15,2
27599,193395,12,2
27600,193404,20,1
27601,193405,2,4
27602,193408,21,3
27603,193409,1,4
27604,193421,23,1
27605,193434,9,3
27606,193443,23,1
27607,193452,22,1
27608,193458,9,1
27609,193459,12,4
27610,193463,12,2
27611,193470,12,3
27612,193475,8,1
27613,193483,2,2
27614,193484,6,2
27615,193485,7,4
27616,193487,20,4
27617,193493,19,2
27618,193502,8,1
27619,193503,23,1
27620,193511,6,2
27621,193523,21,3
27622,193535,2,1
27623,193540,17,4
27624,193548,1,4
27625,193553,16,2
27626,193562,22,2
27627,193567,21,4
27628,193569,6,3
27629,193571,18,1
27630,193576,7,4
27631,193578,7,4
27632,193589,4,1
27633,193590,12,2
27634,193595,4,3
27635,193608,13,4
27636,193615,13,4
27637,193617,12,1
27638,193624,12,4
27639,193627,8,2
27640,193628,23,3
27641,193635,5,4
27642,193637,3,2
27643,193649,9,1
27644,193662,11,1
27645,193663,5,2
27646,193666,18,2
27647,193672,19,2
27648,193681,2,1
27649,193682,18,1
27650,193692,18,4
27651,193703,5,3
27652,193707,4,3
27653,193714,14,4
27654,193715,21,1
27655,193722,21,4
27656,193733,16,2
27657,193742,17,4
27658,193749,21,4
27659,193760,1,4
27660,193765,18,2
27661,193770,9,2
27662,193775,11,4
27663,193779,2,1
27664,193784,21,4
27665,193788,3,3
27666,193794,19,3
27667,193798,3,3
27668,193805,19,1
27669,193809,23,3
27670,193822,11,4
27671,193832,3,1
27672,193834,20,3
27673,193847,21,3
27674,193850,9,2
27675,193852,6,4
27676,193859,21,3
27677,193869,1,2
27678,193871,3,2
27679,193880,9,4
27680,193884,21,4
27681,193895,11,3
27682,193908,15,1
27683,193912,18,4
27684,193915,18,1
27685,193925,4,4
27686,193938,20,1
27687,193948,19,4
27688,193959,14,4
27689,193967,21,4
27690,193979,12,3
27691,193992,13,3
27692,194003,5,3
27693,194005,21,2
27694,194007,9,4
27695,194018,21,1
27696,194023,23,4
27697,194036,19,3
27698,194047,3,3
27699,194053,10,2
27700,194065,21,3
27701,194070,10,3
27702,194073,9,2
27703,194076,10,2
27704,194088,9,3
27705,194092,13,2
27706,194097,20,4
27707,194105,19,3
27708,194109,23,4
27709,194121,11,3
27710,194133,7,1
27711,194144,22,4
27712,194149,18,4
27713,194152,15,3
27714,194163,2,1
27715,194173,17,4
27716,194180,19,1
27717,194187,18,2
27718,194196,12,4
27719,194197,23,1
27720,194199,18,4
27721,194203,15,3
27722,194205,18,2
27723,194218,13,2
27724,194226,17,3
27725,194227,12,3
27726,194231,6,3
27727,194244,1,1
27728,194248,23,3
27729,194261,21,3
27730,194265,22,3
27731,194267,19,4
27732,194273,8,4
27733,194286,18,3
27734,194295,3,1
27735,194297,19,4
27736,194308,19,3
27737,194313,11,4
27738,194326,12,4
27739,194336,2,4
27740,194346,13,2
27741,194359,5,2
27742,194372,15,2
27743,194374,14,2
27744,194383,19,3
27745,194388,4,1
27746,194400,12,1
27747,194413,6,3
27748,194420,4,3
27749,194421,17,2
27750,194430,10,4
27751,194439,7,2
27752,194450,22,3
27753,194463,5,3
27754,194472,9,4
27755,194479,7,4
27756,194487,13,3
27757,194500,2,2
27758,194503,4,2
27759,194504,6,2
27760,194509,15,1
27761,194518,8,1
27762,194521,10,3
27763,194524,15,4
27764,194526,8,2
27765,194531,15,2
27766,194532,12,4
27767,194538,15,3
27768,194543,1,4
27769,194554,19,1
27770,194557,20,3
27771,194565,15,2
27772,194574,5,2
27773,194577,23,3
27774,194578,5,1
27775,194591,18,3
